CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,LAT_DEC,LON_DEC
20,Oaxaca,410,Santa María Ecatepec,16.284183,-95.88113
20,Oaxaca,411,Santa María Guelacé,17.000877,-96.60283
20,Oaxaca,412,Santa María Guienagati,16.737983,-95.354486
20,Oaxaca,413,Santa María Huatulco,15.836111,-96.322093
20,Oaxaca,414,Santa María Huazolotitlán,16.302222,-97.912861
20,Oaxaca,415,Santa María Ipalapa,16.636219,-98.033824
20,Oaxaca,416,Santa María Ixcatlán,17.851593,-97.190482
20,Oaxaca,417,Santa María Jacatepec,17.860133,-96.211324
20,Oaxaca,418,Santa María Jalapa del Marqués,16.440065,-95.443378
20,Oaxaca,419,Santa María Jaltianguis,17.365613,-96.528271
20,Oaxaca,420,Santa María Lachixío,16.727756,-97.019211
20,Oaxaca,421,Santa María Mixtequilla,16.373708,-95.260473
20,Oaxaca,422,Santa María Nativitas,17.661494,-97.334787
20,Oaxaca,423,Santa María Nduayaco,17.411509,-97.496337
20,Oaxaca,424,Santa María Ozolotepec,16.130841,-96.370067
20,Oaxaca,425,Santa María Pápalo,17.78416,-96.797356
20,Oaxaca,426,Santa María Peñoles,17.078915,-97.002446
20,Oaxaca,427,Santa María Petapa,16.822429,-95.120039
20,Oaxaca,428,Santa María Quiegolani,16.277213,-96.052003
20,Oaxaca,429,Santa María Sola,16.566713,-97.013188
20,Oaxaca,430,Santa María Tataltepec,17.142459,-97.395116
20,Oaxaca,431,Santa María Tecomavaca,17.956257,-97.024437
20,Oaxaca,432,Santa María Temaxcalapa,17.381099,-96.162478
20,Oaxaca,433,Santa María Temaxcaltepec,16.163109,-97.194655
20,Oaxaca,434,Santa María Teopoxco,18.166659,-96.955139
20,Oaxaca,435,Santa María Tepantlali,16.997513,-96.01012
20,Oaxaca,436,Santa María Texcatitlán,17.712905,-97.066689
20,Oaxaca,437,Santa María Tlahuitoltepec,17.097537,-96.063252
20,Oaxaca,438,Santa María Tlalixtac,17.951677,-96.738075
20,Oaxaca,439,Santa María Tonameca,15.747139,-96.545365
20,Oaxaca,440,Santa María Totolapilla,16.603228,-95.625455
20,Oaxaca,441,Santa María Xadani,16.360301,-95.01985
20,Oaxaca,442,Santa María Yalina,17.240471,-96.262781
20,Oaxaca,443,Santa María Yavesía,17.234215,-96.429516
20,Oaxaca,444,Santa María Yolotepec,16.876805,-97.505328
20,Oaxaca,445,Santa María Yosoyúa,17.120186,-97.514792
20,Oaxaca,446,Santa María Yucuhiti,17.018193,-97.769509
20,Oaxaca,447,Santa María Zacatepec,16.763894,-97.989878
20,Oaxaca,448,Santa María Zaniza,16.655098,-97.338544
20,Oaxaca,449,Santa María Zoquitlán,16.55836,-96.352871
20,Oaxaca,450,Santiago Amoltepec,16.640906,-97.494803
20,Oaxaca,451,Santiago Apoala,17.648603,-97.136945
20,Oaxaca,452,Santiago Apóstol,16.804263,-96.722414
20,Oaxaca,453,Santiago Astata,15.987631,-95.675866
20,Oaxaca,454,Santiago Atitlán,17.103973,-95.945797
20,Oaxaca,455,Santiago Ayuquililla,17.935106,-97.958262
20,Oaxaca,456,Santiago Cacaloxtepec,17.720238,-97.740486
20,Oaxaca,457,Santiago Camotlán,17.446267,-96.184656
20,Oaxaca,458,Santiago Comaltepec,17.564126,-96.547813
20,Oaxaca,459,Santiago Chazumba,18.188768,-97.68054
20,Oaxaca,460,Santiago Choápam,17.360612,-95.922623
20,Oaxaca,461,Santiago del Río,17.455975,-98.08854
20,Oaxaca,462,Santiago Huajolotitlán,17.82665,-97.731767
20,Oaxaca,463,Santiago Huauclilla,17.450841,-97.071527
20,Oaxaca,464,Santiago Ihuitlán Plumas,17.848474,-97.429743
20,Oaxaca,465,Santiago Ixcuintepec,16.934806,-95.623106
20,Oaxaca,466,Santiago Ixtayutla,16.565006,-97.651969
20,Oaxaca,467,Santiago Jamiltepec,16.279458,-97.819682
20,Oaxaca,468,Santiago Jocotepec,17.53568,-95.944416
20,Oaxaca,469,Santiago Juxtlahuaca,17.33529,-98.012449
20,Oaxaca,470,Santiago Lachiguiri,16.686459,-95.532658
20,Oaxaca,471,Santiago Lalopa,17.417959,-96.248592
20,Oaxaca,472,Santiago Laollaga,16.584887,-95.204579
20,Oaxaca,473,Santiago Laxopa,17.219758,-96.313396
20,Oaxaca,474,Santiago Llano Grande,16.489426,-98.289669
20,Oaxaca,475,Santiago Matatlán,16.866099,-96.383423
20,Oaxaca,476,Santiago Miltepec,17.984733,-97.689289
20,Oaxaca,477,Santiago Minas,16.426183,-97.228153
20,Oaxaca,478,Santiago Nacaltepec,17.505474,-96.916496
20,Oaxaca,479,Santiago Nejapilla,17.420284,-97.372616
20,Oaxaca,480,Santiago Nundiche,17.331792,-97.673498
20,Oaxaca,481,Santiago Nuyoó,17.015173,-97.766539
20,Oaxaca,482,Santiago Pinotepa Nacional,16.339009,-98.050348
20,Oaxaca,483,Santiago Suchilquitongo,17.247126,-96.873686
20,Oaxaca,484,Santiago Tamazola,17.669309,-98.2208
20,Oaxaca,485,Santiago Tapextla,16.34097,-98.447474
20,Oaxaca,486,Villa Tejúpam de la Unión,17.667088,-97.473521
20,Oaxaca,487,Santiago Tenango,17.324921,-97.004104
20,Oaxaca,488,Santiago Tepetlapa,17.782596,-97.401536
20,Oaxaca,489,Santiago Tetepec,16.322271,-97.748254
20,Oaxaca,490,Santiago Texcalcingo,18.208196,-96.968769
20,Oaxaca,491,Santiago Textitlán,16.692724,-97.26032
20,Oaxaca,492,Santiago Tilantongo,17.283077,-97.339804
20,Oaxaca,493,Santiago Tillo,17.460285,-97.319723
20,Oaxaca,494,Santiago Tlazoyaltepec,17.026902,-96.995495
20,Oaxaca,495,Santiago Xanica,16.009469,-96.224926
20,Oaxaca,496,Santiago Xiacuí,17.29312,-96.431628
20,Oaxaca,497,Santiago Yaitepec,16.225571,-97.26936
20,Oaxaca,498,Santiago Yaveo,17.335828,-95.700692
20,Oaxaca,499,Santiago Yolomécatl,17.470933,-97.56975
20,Oaxaca,500,Santiago Yosondúa,16.873377,-97.576609
20,Oaxaca,501,Santiago Yucuyachi,17.608201,-98.196405
20,Oaxaca,502,Santiago Zacatepec,17.159395,-95.914962
20,Oaxaca,503,Santiago Zoochila,17.220566,-96.242139
20,Oaxaca,504,Nuevo Zoquiápam,17.291322,-96.619984
20,Oaxaca,505,Santo Domingo Ingenio,16.588492,-94.76863
20,Oaxaca,506,Santo Domingo Albarradas,17.068044,-96.200094
20,Oaxaca,507,Santo Domingo Armenta,16.332972,-98.378152
20,Oaxaca,508,Santo Domingo Chihuitán,16.591886,-95.162369
20,Oaxaca,509,Santo Domingo de Morelos,15.833004,-96.668076
20,Oaxaca,510,Santo Domingo Ixcatlán,16.913927,-97.531934
20,Oaxaca,511,Santo Domingo Nuxaá,17.221897,-97.12071
20,Oaxaca,512,Santo Domingo Ozolotepec,16.150868,-96.310399
20,Oaxaca,513,Santo Domingo Petapa,16.820669,-95.140423
20,Oaxaca,514,Santo Domingo Roayaga,17.337631,-96.114573
20,Oaxaca,515,Santo Domingo Tehuantepec,16.332058,-95.232049
20,Oaxaca,516,Santo Domingo Teojomulco,16.589403,-97.226188
20,Oaxaca,517,Santo Domingo Tepuxtepec,16.956887,-96.055406
20,Oaxaca,518,Santo Domingo Tlatayápam,17.407468,-97.347023
20,Oaxaca,519,Santo Domingo Tomaltepec,17.06042,-96.624358
20,Oaxaca,520,Santo Domingo Tonalá,17.674612,-97.963932
20,Oaxaca,521,Santo Domingo Tonaltepec,17.610857,-97.360082
20,Oaxaca,522,Santo Domingo Xagacía,17.155543,-96.267961
20,Oaxaca,523,Santo Domingo Yanhuitlán,17.528043,-97.342309
20,Oaxaca,524,Santo Domingo Yodohino,17.616886,-97.683022
20,Oaxaca,525,Santo Domingo Zanatepec,16.482804,-94.353903
20,Oaxaca,526,Santos Reyes Nopala,16.106764,-97.144447
20,Oaxaca,527,Santos Reyes Pápalo,17.804657,-96.860878
20,Oaxaca,528,Santos Reyes Tepejillo,17.437756,-97.938323
20,Oaxaca,529,Santos Reyes Yucuná,17.777741,-98.004527
20,Oaxaca,530,Santo Tomás Jalieza,16.844378,-96.671033
20,Oaxaca,531,Santo Tomás Mazaltepec,17.173527,-96.871533
20,Oaxaca,532,Santo Tomás Ocotepec,17.145254,-97.762301
20,Oaxaca,533,Santo Tomás Tamazulapan,16.272034,-96.585829
20,Oaxaca,534,San Vicente Coatlán,16.386886,-96.844954
20,Oaxaca,535,San Vicente Lachixío,16.704343,-97.019529
20,Oaxaca,536,San Vicente Nuñú,17.456761,-97.442284
20,Oaxaca,537,Silacayoápam,17.501447,-98.142585
20,Oaxaca,538,Sitio de Xitlapehua,16.351036,-96.532603
20,Oaxaca,539,Soledad Etla,17.171669,-96.820764
20,Oaxaca,540,Villa de Tamazulápam del Progreso,17.673063,-97.572848
20,Oaxaca,541,Tanetze de Zaragoza,17.376733,-96.302236
20,Oaxaca,542,Taniche,16.566964,-96.753581
20,Oaxaca,543,Tataltepec de Valdés,16.306406,-97.546069
20,Oaxaca,544,Teococuilco de Marcos Pérez,17.351989,-96.614944
20,Oaxaca,545,Teotitlán de Flores Magón,18.132334,-97.070704
20,Oaxaca,546,Teotitlán del Valle,17.029579,-96.518949
20,Oaxaca,547,Teotongo,17.726323,-97.536713
20,Oaxaca,548,Tepelmeme Villa de Morelos,17.874806,-97.362198
20,Oaxaca,549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",17.654466,-97.808338
20,Oaxaca,550,San Jerónimo Tlacochahuaya,17.008867,-96.581074
20,Oaxaca,551,Tlacolula de Matamoros,16.955624,-96.479215
20,Oaxaca,552,Tlacotepec Plumas,17.850777,-97.432829
20,Oaxaca,553,Tlalixtac de Cabrera,17.074484,-96.648417
20,Oaxaca,554,Totontepec Villa de Morelos,17.258634,-96.027355
20,Oaxaca,555,Trinidad Zaachila,16.921227,-96.765343
20,Oaxaca,556,La Trinidad Vista Hermosa,17.77263,-97.505751
20,Oaxaca,557,Unión Hidalgo,16.472824,-94.828939
20,Oaxaca,558,Valerio Trujano,17.771714,-96.980221
20,Oaxaca,559,San Juan Bautista Valle Nacional,17.774953,-96.304045
20,Oaxaca,560,Villa Díaz Ordaz,16.998548,-96.432537
20,Oaxaca,561,Yaxe,16.725127,-96.472479
20,Oaxaca,562,Magdalena Yodocono de Porfirio Díaz,17.385094,-97.354976
20,Oaxaca,563,Yogana,16.461214,-96.788554
20,Oaxaca,564,Yutanduchi de Guerrero,17.039455,-97.297499
20,Oaxaca,565,Villa de Zaachila,16.950718,-96.750588
20,Oaxaca,566,San Mateo Yucutindoo,16.87637,-97.238878
20,Oaxaca,567,Zapotitlán Lagunas,17.755476,-98.389575
20,Oaxaca,568,Zapotitlán Palmas,17.889863,-97.818148
20,Oaxaca,569,Santa Inés de Zaragoza,17.228501,-97.159224
20,Oaxaca,570,Zimatlán de Álvarez,16.866686,-96.785633
21,Puebla,1,Acajete,19.10494,-97.952715
21,Puebla,2,Acateno,20.130059,-97.210296
21,Puebla,4,Acatzingo,18.979455,-97.78546
21,Puebla,5,Acteopan,18.76502,-98.715291
21,Puebla,7,Ahuatlán,18.573011,-98.25523
21,Puebla,8,Ahuazotepec,20.046047,-98.162348
21,Puebla,9,Ahuehuetitla,18.210768,-98.221355
21,Puebla,10,Ajalpan,18.377537,-97.258304
21,Puebla,11,Albino Zertuche,18.017277,-98.540159
21,Puebla,12,Aljojuca,19.100406,-97.531335
21,Puebla,13,Altepexi,18.366767,-97.29918
21,Puebla,14,Amixtlán,20.049437,-97.798917
21,Puebla,15,Amozoc,19.044613,-98.044917
21,Puebla,16,Aquixtla,19.796657,-97.936614
21,Puebla,17,Atempan,19.8399,-97.459279
21,Puebla,18,Atexcal,18.398351,-97.736817
21,Puebla,19,Atlixco,18.908848,-98.434168
21,Puebla,20,Atoyatempan,18.822567,-97.91375
21,Puebla,21,Atzala,18.54482,-98.554276
21,Puebla,22,Atzitzihuacán,18.823712,-98.582642
21,Puebla,23,Atzitzintla,18.897382,-97.327388
21,Puebla,24,Axutla,18.188554,-98.389403
21,Puebla,25,Ayotoxco de Guerrero,20.097159,-97.410524
21,Puebla,26,Calpan,19.107938,-98.459239
21,Puebla,27,Caltepec,18.182308,-97.479371
21,Puebla,28,Camocuautla,20.038488,-97.757727
21,Puebla,29,Caxhuacan,20.063958,-97.606617
21,Puebla,30,Coatepec,20.062145,-97.732266
21,Puebla,31,Coatzingo,18.615143,-98.174216
21,Puebla,32,Cohetzala,18.20642,-98.805889
21,Puebla,33,Cohuecan,18.783205,-98.720489
21,Puebla,34,Coronango,19.131102,-98.308074
21,Puebla,35,Coxcatlán,18.266533,-97.147113
21,Puebla,36,Coyomeapan,18.283748,-96.9925
21,Puebla,38,Cuapiaxtla de Madero,18.916873,-97.825298
21,Puebla,39,Cuautempan,19.912638,-97.796241
21,Puebla,40,Cuautinchán,18.955714,-98.015976
21,Puebla,41,Cuautlancingo,19.089347,-98.27331
21,Puebla,42,Cuayuca de Andrade,18.486665,-98.183864
21,Puebla,43,Cuetzalan del Progreso,20.01852,-97.520771
21,Puebla,44,Cuyoaco,19.605338,-97.621851
21,Puebla,45,Chalchicomula de Sesma,18.98826,-97.448496
21,Puebla,46,Chapulco,18.620488,-97.411167
21,Puebla,48,Chiautzingo,19.202914,-98.468259
21,Puebla,49,Chiconcuautla,20.094768,-97.939626
21,Puebla,50,Chichiquila,19.200258,-97.06771
21,Puebla,51,Chietla,18.519365,-98.578353
21,Puebla,52,Chigmecatitlán,18.645566,-98.075621
21,Puebla,53,Chignahuapan,19.838223,-98.030975
21,Puebla,54,Chignautla,19.813925,-97.389418
21,Puebla,55,Chila,17.970016,-97.86166
21,Puebla,56,Chila de la Sal,18.1091,-98.484322
21,Puebla,57,Honey,20.239214,-98.212138
21,Puebla,58,Chilchotla,19.255202,-97.183893
21,Puebla,59,Chinantla,18.200502,-98.263164
21,Puebla,60,Domingo Arenas,19.142029,-98.457509
21,Puebla,62,Epatlán,18.641787,-98.370789
21,Puebla,63,Esperanza,18.858357,-97.375126
21,Puebla,64,Francisco Z. Mena,20.733694,-97.852138
21,Puebla,65,General Felipe Ángeles,18.993408,-97.708794
21,Puebla,68,Hermenegildo Galeana,20.121734,-97.744621
21,Puebla,69,Huaquechula,18.770708,-98.541532
21,Puebla,70,Huatlatlauca,18.678774,-98.050772
21,Puebla,71,Huauchinango,20.174698,-98.05134
21,Puebla,73,Huehuetlán el Chico,18.373167,-98.687948
21,Puebla,74,Huejotzingo,19.159008,-98.408033
21,Puebla,75,Hueyapan,19.882558,-97.445863
21,Puebla,76,Hueytamalco,19.939479,-97.289041
21,Puebla,77,Hueytlalpan,20.025733,-97.698678
21,Puebla,78,Huitzilan de Serdán,19.966249,-97.69354
21,Puebla,79,Huitziltepec,18.769416,-97.880833
21,Puebla,80,Atlequizayan,20.014008,-97.624086
21,Puebla,81,Ixcamilpa de Guerrero,18.027043,-98.696573
21,Puebla,82,Ixcaquixtla,18.460096,-97.832348
21,Puebla,83,Ixtacamaxtitlán,19.623603,-97.81657
21,Puebla,84,Ixtepec,20.024937,-97.646779
21,Puebla,85,Izúcar de Matamoros,18.602231,-98.465406
21,Puebla,86,Jalpan,20.480096,-97.942631
21,Puebla,87,Jolalpan,18.320517,-98.844298
21,Puebla,88,Jonotla,20.03038,-97.574905
21,Puebla,89,Jopala,20.1628,-97.69292
21,Puebla,90,Juan C. Bonilla,19.110695,-98.329033
21,Puebla,91,Juan Galindo,20.212083,-98.002142
21,Puebla,92,Juan N. Méndez,18.540004,-97.77229
21,Puebla,93,Lafragua,19.296378,-97.298953
21,Puebla,94,Libres,19.464679,-97.687734
21,Puebla,95,La Magdalena Tlatlauquitepec,18.75852,-98.100701
21,Puebla,96,Mazapiltepec de Juárez,19.119264,-97.703501
21,Puebla,97,Mixtla,18.903035,-97.895332
21,Puebla,98,Molcaxac,18.737901,-97.911859
21,Puebla,99,Cañada Morelos,18.736994,-97.422096
21,Puebla,100,Naupan,20.228472,-98.109733
21,Puebla,101,Nauzontla,19.959038,-97.60312
21,Puebla,102,Nealtican,19.050947,-98.42773
21,Puebla,103,Nicolás Bravo,18.613223,-97.305659
21,Puebla,104,Nopalucan,19.216029,-97.823538
21,Puebla,106,Ocoyucan,18.976823,-98.30243
21,Puebla,107,Olintla,20.10175,-97.684695
21,Puebla,108,Oriental,19.375803,-97.619351
21,Puebla,109,Pahuatlán,20.275726,-98.14991
21,Puebla,110,Palmar de Bravo,18.835926,-97.547507
21,Puebla,112,Petlalcingo,18.082201,-97.917848
21,Puebla,113,Piaxtla,18.198756,-98.260145
21,Puebla,114,Puebla,19.04399,-98.197495
21,Puebla,115,Quecholac,18.955063,-97.660449
21,Puebla,116,Quimixtlán,19.253262,-97.135678
21,Puebla,117,Rafael Lara Grajales,19.225384,-97.804551
